File Exported by Q - (c) 2009 Affectiva Inc.,,,,
File Version: 1.01,,,,
Firmware Version: 1.81,,,,
UUID: AQL1113206T,,,,
Sampling Rate: 16,,,,
Start Time: 2020-02-27 13:46:20 Offset:-05,,,,
Z-axis,Y-axis,X-axis,Temperature Celsius,EDA(uS)
-0.56,0.55,0.73,31.6,1.416
-0.53,0.59,0.66,31.6,1.428
-0.52,0.69,0.86,31.6,1.431
-0.58,0.85,0.79,31.6,1.431
-0.51,0.63,0.77,31.6,1.431
-0.53,0.66,0.73,31.6,1.435
-0.51,0.68,0.7,31.6,1.44
-0.5,0.82,0.84,31.6,1.431
-0.5,0.67,0.76,31.6,1.435
-0.52,0.63,0.57,31.6,1.44
-0.45,0.72,0.52,31.4,1.44
-0.37,0.47,0.43,31.6,1.431
-0.32,0.67,0.47,31.6,1.443
-0.21,1.12,0.71,31.6,1.44
-0.15,0.94,0.51,31.6,1.443
-0.18,0.89,0.56,31.6,1.443
-0.17,0.77,0.66,31.6,1.443
0.02,0.86,0.67,31.6,1.443
0.39,1.1,0.56,31.6,1.443
0.37,0.86,0.47,31.6,1.431
0.46,1.09,0.46,31.6,1.431
0.45,0.86,0.31,31.6,1.419
0.64,0.71,0.33,31.6,1.416
0.72,1.09,0.26,31.6,1.407
0.67,0.73,0.21,31.6,1.404
0.57,0.65,0.37,31.6,1.395
0.71,0.82,0.19,31.6,1.392
0.68,0.65,0.31,31.6,1.384
0.66,0.62,0.24,31.4,1.38
0.8,0.61,0.27,31.6,1.368
0.9,0.52,0.18,31.6,1.368
0.81,0.58,0.21,31.6,1.36
0.93,0.53,0.19,31.6,1.36
0.98,0.61,0.14,31.6,1.352
0.84,0.49,0.15,31.6,1.349
0.81,0.49,0.14,31.6,1.349
0.83,0.5,0.13,31.6,1.337
0.84,0.5,0.11,31.6,1.337
0.79,0.54,0.14,31.6,1.334
0.8,0.55,0.17,31.4,1.326
0.79,0.56,0.17,31.6,1.326
0.8,0.6,0.17,31.6,1.326
0.78,0.57,0.23,31.4,1.315
0.79,0.56,0.22,31.4,1.315
0.77,0.55,0.19,31.6,1.315
0.78,0.58,0.2,31.6,1.311
0.79,0.58,0.17,31.6,1.304
0.76,0.53,0.16,31.6,1.304
0.78,0.53,0.17,31.4,1.304
0.84,0.62,0.14,31.4,1.304
0.85,0.62,0.18,31.4,1.3
0.84,0.6,0.18,31.6,1.304
0.82,0.55,0.2,31.6,1.292
0.81,0.6,0.23,31.4,1.3
0.76,0.6,0.25,31.6,1.292
0.72,0.64,0.33,31.4,1.292
0.71,0.66,0.44,31.6,1.292
0.7,0.63,0.38,31.6,1.292
0.68,0.67,0.35,31.6,1.292
0.69,0.66,0.35,31.4,1.292
0.7,0.56,0.39,31.6,1.292
0.67,0.8,0.34,31.6,1.285
0.61,0.62,0.4,31.8,1.285
0.62,0.6,0.34,31.8,1.277
0.68,0.58,0.46,31.8,1.274
0.71,0.53,0.51,31.8,1.278
0.64,0.49,0.58,31.8,1.278
0.71,0.63,0.63,31.8,1.266
0.68,0.36,0.76,31.8,1.267
0.76,0.38,0.66,31.8,1.263
0.76,0.41,0.7,31.8,1.267
0.81,0.31,0.7,31.6,1.252
0.79,0.23,0.63,31.6,1.252
0.82,0.31,0.73,31.6,1.249
0.83,0.37,0.77,31.4,1.249
0.73,0.29,0.75,31.6,1.249
0.75,0.34,0.68,31.6,1.241
0.78,0.31,0.8,31.6,1.241
0.75,0.32,0.67,31.4,1.238
0.74,0.35,0.71,31.6,1.241
0.77,0.22,0.66,31.6,1.241
0.76,0.4,0.69,31.6,1.238
0.79,0.35,0.7,31.6,1.241
0.78,0.22,0.74,31.6,1.238
0.76,0.36,0.67,31.6,1.238
0.79,0.3,0.7,31.6,1.238
0.74,0.29,0.64,31.6,1.238
0.77,0.29,0.66,31.6,1.238
0.77,0.22,0.73,31.6,1.235
0.76,0.3,0.73,31.6,1.227
0.78,0.24,0.71,31.6,1.227
0.75,0.27,0.72,31.6,1.227
0.76,0.28,0.77,31.6,1.227
0.78,0.2,0.84,31.6,1.224
0.74,0.21,0.76,31.4,1.224
0.77,0.33,0.71,31.6,1.217
0.83,0.21,0.71,31.6,1.217
0.73,0.18,0.8,31.6,1.217
0.77,0.31,0.69,31.6,1.217
0.72,0.32,0.82,31.6,1.217
0.77,0.25,0.68,31.6,1.217
0.79,0.26,0.71,31.6,1.217
0.75,0.24,0.77,31.6,1.217
0.75,0.31,0.8,31.6,1.217
0.75,0.24,0.79,31.6,1.217
0.76,0.24,0.81,31.6,1.217
0.73,0.24,0.77,31.6,1.209
0.76,0.27,0.71,31.4,1.217
0.72,0.22,0.77,31.6,1.217
0.77,0.32,0.81,31.6,1.209
0.75,0.22,0.71,31.6,1.209
0.72,0.24,0.74,31.6,1.209
0.76,0.32,0.8,31.6,1.206
0.74,0.28,0.83,31.4,1.209
0.75,0.26,0.73,31.4,1.206
0.76,0.29,0.78,31.6,1.206
0.74,0.26,0.76,31.6,1.206
0.73,0.29,0.76,31.4,1.206
0.72,0.28,0.78,31.6,1.206
0.76,0.28,0.73,31.6,1.206
0.74,0.25,0.76,31.6,1.206
0.73,0.25,0.72,31.6,1.206
0.74,0.31,0.75,31.6,1.206
0.72,0.28,0.79,31.6,1.206
0.75,0.35,0.83,31.6,1.206
0.73,0.23,0.68,31.6,1.206
0.74,0.22,0.71,31.6,1.206
0.75,0.32,0.74,31.6,1.206
0.72,0.3,0.82,31.6,1.206
0.73,0.29,0.77,31.6,1.206
0.77,0.29,0.77,31.6,1.206
0.74,0.25,0.76,31.6,1.206
0.75,0.26,0.72,31.6,1.206
0.76,0.32,0.76,31.6,1.209
0.77,0.3,0.74,31.4,1.217
0.79,0.24,0.74,31.6,1.217
0.75,0.24,0.76,31.4,1.217
0.8,0.35,0.75,31.6,1.227
0.83,0.26,0.7,31.6,1.227
0.79,0.23,0.67,31.4,1.238
0.78,0.3,0.66,31.6,1.238
0.78,0.25,0.65,31.4,1.249
0.88,0.31,0.7,31.6,1.249
0.85,0.27,0.66,31.6,1.26
0.87,0.31,0.72,31.6,1.27
0.92,0.77,0.8,31.6,1.281
0.94,0.69,0.96,31.4,1.292
0.92,0.91,1.18,31.6,1.292
0.79,1.15,0.89,31.6,1.304
0.5,2,0.36,31.4,1.315
0.3,1.05,-0.13,31.6,1.326
0.05,-0.87,0.09,31.6,1.337
-0.34,-0.52,-0.35,31.6,1.349
-0.63,0,-0.17,31.6,1.352
-0.85,0.3,-0.11,31.6,1.36
-0.99,0.49,0,31.6,1.368
-0.98,0.55,0,31.4,1.372
-0.9,0.42,-0.08,31.6,1.372
-0.86,0.45,-0.11,31.6,1.372
-0.81,0.42,-0.06,31.6,1.38
-0.65,0.2,0.16,31.6,1.38
-0.5,0.17,-0.01,31.6,1.384
-0.26,0.32,0,31.6,1.384
-0.02,0.33,-0.17,31.6,1.384
0.34,0.24,-0.55,31.6,1.384
1.13,0.19,-0.26,31.6,1.384
1.92,0.76,0.21,31.6,1.38
2.16,1.53,0.54,31.6,1.384
1.01,3.81,0.14,31.4,1.384
1.11,-0.13,1.6,31.6,1.38
0.99,0.22,0.25,31.6,1.372
0.82,0.45,0.09,31.6,1.372
0.82,0.47,0.2,31.6,1.372
0.91,0.31,0.16,31.6,1.368
0.95,0.31,0.16,31.6,1.368
0.97,0.28,0.19,31.6,1.36
0.88,0.28,0.24,31.6,1.36
0.86,0.29,0.3,31.6,1.349
0.84,0.34,0.43,31.6,1.357
0.83,0.5,0.51,31.6,1.349
0.9,0.45,0.47,31.6,1.349
0.88,0.38,0.35,31.4,1.349
0.84,0.4,0.22,31.6,1.337
0.88,0.39,0.18,31.4,1.337
0.92,0.39,0.21,31.6,1.337
0.9,0.39,0.27,31.6,1.326
0.88,0.4,0.3,31.6,1.326
0.88,0.39,0.38,31.6,1.326
0.92,0.31,0.39,31.6,1.326
0.91,0.34,0.34,31.6,1.326
0.89,0.34,0.29,31.6,1.326
0.91,0.33,0.27,31.4,1.318
0.89,0.33,0.28,31.6,1.318
0.91,0.3,0.33,31.6,1.318
0.9,0.32,0.33,31.6,1.315
0.87,0.37,0.36,31.6,1.315
0.89,0.36,0.31,31.6,1.315
0.88,0.37,0.29,31.4,1.315
0.89,0.37,0.28,31.6,1.315
0.9,0.36,0.3,31.6,1.315
0.86,0.37,0.31,31.6,1.315
0.87,0.34,0.34,31.6,1.315
0.9,0.37,0.3,31.6,1.315
0.89,0.36,0.33,31.6,1.307
0.91,0.35,0.31,31.6,1.315
0.91,0.32,0.32,31.6,1.315
0.91,0.34,0.33,31.6,1.304
0.89,0.34,0.31,31.4,1.315
0.92,0.34,0.3,31.6,1.304
0.9,0.33,0.33,31.6,1.304
0.87,0.39,0.39,31.6,1.304
0.89,0.53,0.72,31.6,1.304
0.87,0.47,0.34,31.6,1.304
0.88,0.48,0.45,31.4,1.304
0.8,0.52,0.48,31.6,1.304
0.76,0.52,0.15,31.6,1.304
0.72,0.37,0.08,31.6,1.3
0.72,0.38,0.14,31.4,1.3
0.74,0.46,0.05,31.6,1.292
0.86,0.46,0.11,31.6,1.292
0.94,0.54,0.27,31.4,1.292
0.96,0.5,0.33,31.4,1.292
0.97,0.61,0.41,31.4,1.292
0.89,0.48,0.38,31.6,1.292
0.9,0.51,0.56,31.6,1.292
0.89,0.39,0.39,31.6,1.292
0.87,0.38,0.29,31.6,1.292
0.87,0.4,0.34,31.6,1.292
0.83,0.38,0.32,31.6,1.285
0.82,0.39,0.3,31.6,1.292
0.82,0.37,0.35,31.6,1.285
0.87,0.39,0.35,31.6,1.292
0.84,0.37,0.43,31.6,1.285
0.85,0.4,0.43,31.4,1.292
0.83,0.35,0.45,31.6,1.285
0.85,0.35,0.42,31.6,1.285
0.86,0.37,0.41,31.4,1.292
0.9,0.34,0.39,31.6,1.285
0.86,0.34,0.4,31.6,1.285
0.85,0.35,0.37,31.6,1.285
0.88,0.35,0.33,31.6,1.285
0.93,0.32,0.3,31.4,1.292
0.89,0.33,0.36,31.6,1.285
0.92,0.36,0.4,31.6,1.285
0.92,0.32,0.41,31.6,1.285
0.89,0.36,0.33,31.6,1.285
0.87,0.35,0.3,31.6,1.292
0.91,0.31,0.28,31.6,1.292
0.93,0.33,0.32,31.4,1.292
0.89,0.33,0.36,31.4,1.285
0.9,0.32,0.32,31.6,1.292
0.89,0.35,0.34,31.6,1.292
0.88,0.36,0.35,31.4,1.292
0.92,0.38,0.33,31.6,1.292
0.9,0.36,0.35,31.4,1.292
0.88,0.35,0.32,31.4,1.292
0.9,0.36,0.32,31.6,1.292
0.87,0.37,0.34,31.6,1.292
0.91,0.38,0.33,31.6,1.292
0.88,0.36,0.33,31.6,1.292
0.87,0.37,0.35,31.4,1.292
0.88,0.38,0.33,31.6,1.292
0.87,0.37,0.34,31.6,1.292
0.86,0.48,0.43,31.6,1.292
0.87,0.69,0.63,31.6,1.292
0.93,0.7,0.48,31.6,1.285
0.86,0.68,0.32,31.6,1.285
0.7,0.46,0.23,31.6,1.292
0.68,0.57,0.03,31.6,1.285
0.61,0.71,0.04,31.6,1.281
0.55,0.71,0,31.6,1.285
0.52,0.64,0.05,31.6,1.281
0.49,0.75,0.08,31.6,1.281
0.56,0.79,0.19,31.6,1.281
0.53,0.75,0.02,31.6,1.274
0.56,0.9,0.1,31.6,1.278
0.61,0.79,0.28,31.4,1.27
0.62,0.75,0.23,31.6,1.278
0.59,0.88,0.08,31.6,1.27
0.57,0.8,0.21,31.6,1.27
0.58,0.76,0.08,31.6,1.27
0.61,0.88,0.17,31.4,1.27
0.56,0.89,0.16,31.4,1.27
0.52,0.68,0.18,31.6,1.267
0.58,0.61,0.12,31.6,1.267
0.62,0.6,0.16,31.6,1.263
0.69,0.52,0.13,31.4,1.267
0.8,0.49,0.3,31.6,1.267
0.9,0.54,0.32,31.6,1.26
0.95,0.51,0.4,31.6,1.26
0.95,0.56,0.5,31.6,1.267
0.94,0.5,0.45,31.6,1.26
0.89,0.47,0.41,31.6,1.267
0.88,0.42,0.4,31.6,1.26
0.95,0.37,0.4,31.6,1.26
0.88,0.37,0.33,31.6,1.26
0.92,0.32,0.3,31.6,1.26
0.91,0.3,0.29,31.6,1.26
0.88,0.3,0.34,31.6,1.26
0.87,0.29,0.32,31.6,1.256
0.88,0.32,0.36,31.6,1.256
0.85,0.32,0.38,31.6,1.26
0.89,0.37,0.37,31.6,1.256
0.91,0.4,0.36,31.6,1.256
0.89,0.42,0.35,31.4,1.256
0.89,0.41,0.36,31.6,1.256
0.88,0.4,0.32,31.6,1.256
0.9,0.4,0.33,31.6,1.256
0.89,0.39,0.32,31.6,1.256
0.88,0.36,0.32,31.6,1.256
0.91,0.34,0.32,31.6,1.249
0.86,0.34,0.35,31.4,1.256
0.88,0.34,0.34,31.6,1.256
0.89,0.34,0.34,31.6,1.256
0.87,0.33,0.35,31.6,1.249
0.86,0.35,0.34,31.6,1.249
0.88,0.36,0.31,31.6,1.249
0.87,0.38,0.31,31.4,1.256
0.86,0.38,0.32,31.6,1.249
0.9,0.41,0.31,31.4,1.249
0.89,0.38,0.32,31.6,1.249
0.9,0.35,0.38,31.6,1.249
0.88,0.36,0.31,31.6,1.249
0.86,0.43,0.28,31.4,1.249
0.88,0.44,0.3,31.6,1.249
0.85,0.48,0.3,31.4,1.249
0.85,0.46,0.32,31.6,1.249
0.86,0.45,0.26,31.6,1.249
0.81,0.38,0.29,31.6,1.249
0.88,0.43,0.32,31.6,1.249
0.86,0.45,0.33,31.6,1.249
0.85,0.45,0.36,31.6,1.249
0.82,0.49,0.28,31.6,1.249
0.82,0.47,0.22,31.6,1.249
0.84,0.44,0.24,31.4,1.249
0.86,0.49,0.22,31.6,1.249
0.93,0.45,0.23,31.6,1.249
0.92,0.47,0.26,31.6,1.249
0.92,0.47,0.3,31.6,1.249
0.84,0.43,0.26,31.6,1.249
0.83,0.45,0.21,31.6,1.249
0.86,0.48,0.27,31.6,1.249
0.84,0.49,0.2,31.4,1.249
0.86,0.41,0.17,31.6,1.249
0.87,0.4,0.15,31.6,1.249
0.84,0.4,0.22,31.6,1.249
0.85,0.45,0.26,31.6,1.249
0.87,0.46,0.22,31.6,1.249
0.87,0.45,0.21,31.4,1.249
0.88,0.47,0.28,31.6,1.256
0.87,0.43,0.23,31.6,1.256
0.84,0.39,0.21,31.6,1.256
0.84,0.48,0.23,31.6,1.26
0.86,0.5,0.22,31.6,1.27
0.87,0.47,0.21,31.6,1.27
0.87,0.45,0.22,31.6,1.274
0.86,0.44,0.24,31.6,1.281
0.86,0.45,0.23,31.6,1.285
0.85,0.5,0.21,31.6,1.292
0.83,0.46,0.21,31.6,1.304
0.87,0.47,0.21,31.6,1.315
0.85,0.45,0.24,31.6,1.326
0.86,0.43,0.23,31.6,1.334
0.85,0.45,0.21,31.6,1.337
0.87,0.45,0.24,31.6,1.36
0.87,0.45,0.23,31.6,1.368
0.86,0.47,0.23,31.6,1.372
0.86,0.45,0.23,31.6,1.387
0.87,0.46,0.24,31.6,1.395
0.83,0.48,0.22,31.6,1.407
0.87,0.47,0.2,31.6,1.416
0.85,0.44,0.22,31.6,1.431
0.82,0.43,0.25,31.6,1.443
0.87,0.41,0.22,31.6,1.443
0.89,0.4,0.21,31.4,1.452
0.9,0.36,0.22,31.6,1.455
0.89,0.42,0.27,31.4,1.464
0.83,0.48,0.3,31.6,1.464
0.88,0.5,0.26,31.6,1.468
0.88,0.43,0.24,31.6,1.468
0.85,0.44,0.21,31.6,1.468
0.83,0.45,0.2,31.6,1.468
0.83,0.45,0.21,31.6,1.468
0.85,0.43,0.26,31.4,1.476
0.89,0.41,0.21,31.6,1.468
0.87,0.41,0.25,31.4,1.468
0.86,0.51,0.32,31.6,1.468
0.9,0.47,0.24,31.4,1.468
0.83,0.44,0.21,31.6,1.464
0.85,0.49,0.2,31.6,1.464
0.81,0.5,0.26,31.6,1.455
0.85,0.5,0.27,31.6,1.455
0.86,0.49,0.25,31.6,1.452
0.82,0.47,0.23,31.6,1.443
0.89,0.56,0.52,31.6,1.443
1.01,1.06,0.58,31.6,1.443
0.91,1.16,0.61,31.6,1.443
1.16,1.46,1.26,31.6,1.443
0.9,1.64,0.74,31.6,1.431
0.57,0.85,0.02,31.6,1.431
0.37,0.09,0.08,31.6,1.416
-0.03,-0.08,-0.19,31.4,1.416
-0.36,0.3,0,31.6,1.416
-0.58,0.7,0.24,31.6,1.416
-0.54,0.26,0.33,31.6,1.416
-0.32,0.26,-0.17,31.6,1.407
0.02,0.2,0.06,31.6,1.407
0.47,0.97,-0.11,31.6,1.407
1,1.12,0.24,31.4,1.399
1.27,1.47,-0.06,31.6,1.395
1.66,0.53,0.44,31.6,1.395
1.27,0.89,0.65,31.6,1.395
1.12,1,1.2,31.6,1.384
0.87,0.37,0.44,31.6,1.384
0.78,0.44,0.07,31.6,1.384
0.82,0.4,0.1,31.4,1.384
0.9,0.42,0.08,31.6,1.384
0.91,0.37,0.13,31.6,1.38
0.92,0.34,0.18,31.4,1.372
0.92,0.25,0.25,31.6,1.372
0.89,0.36,0.5,31.6,1.372
0.88,0.42,0.55,31.6,1.368
0.88,0.39,0.41,31.4,1.368
0.86,0.36,0.29,31.4,1.368
0.88,0.4,0.18,31.6,1.368
0.91,0.4,0.19,31.6,1.372
0.86,0.4,0.24,31.6,1.372
0.88,0.38,0.3,31.6,1.384
0.9,0.37,0.36,31.6,1.392
0.87,0.35,0.36,31.4,1.395
0.89,0.38,0.33,31.6,1.407
0.87,0.4,0.31,31.6,1.407
0.88,0.4,0.27,31.6,1.419
0.88,0.41,0.27,31.6,1.419
0.9,0.4,0.3,31.4,1.431
0.84,0.39,0.3,31.6,1.443
0.9,0.39,0.29,31.6,1.443
0.87,0.37,0.29,31.6,1.452
0.91,0.37,0.26,31.6,1.452
0.89,0.35,0.29,31.6,1.455
0.89,0.34,0.29,31.6,1.464
0.9,0.34,0.31,31.6,1.468
0.89,0.36,0.33,31.6,1.468
0.89,0.38,0.33,31.6,1.468
0.89,0.38,0.32,31.6,1.471
0.89,0.4,0.29,31.6,1.48
0.86,0.39,0.32,31.6,1.48
0.88,0.4,0.3,31.6,1.48
0.86,0.39,0.31,31.6,1.48
0.87,0.39,0.31,31.6,1.48
0.87,0.38,0.33,31.6,1.48
0.88,0.38,0.31,31.6,1.48
0.88,0.37,0.29,31.6,1.48
0.89,0.38,0.33,31.4,1.48
0.87,0.39,0.32,31.6,1.48
0.87,0.38,0.32,31.6,1.48
0.91,0.38,0.3,31.6,1.468
0.88,0.37,0.31,31.6,1.468
0.89,0.37,0.31,31.6,1.468
0.88,0.37,0.3,31.4,1.468
0.87,0.38,0.31,31.6,1.464
0.89,0.41,0.34,31.6,1.455
0.88,0.4,0.3,31.6,1.452
0.87,0.4,0.28,31.6,1.452
0.89,0.41,0.31,31.6,1.452
0.86,0.39,0.31,31.6,1.452
0.89,0.42,0.34,31.6,1.443
0.91,0.46,0.38,31.6,1.443
0.91,0.69,0.49,31.6,1.431
0.9,0.36,0.42,31.6,1.431
0.82,0.58,0.24,31.6,1.431
0.85,0.59,0.24,31.6,1.419
0.8,0.62,0.01,31.6,1.419
0.81,0.75,-0.1,31.6,1.416
0.89,0.99,-0.21,31.6,1.407
0.65,1.01,-0.35,31.6,1.399
0.37,0.53,-0.29,31.6,1.395
0.26,0.32,-0.33,31.6,1.395
0.35,0.13,-0.23,31.6,1.395
0.39,0.26,-0.15,31.6,1.395
0.41,0.58,0.05,31.6,1.395
0.44,1,0.02,31.6,1.395
0.55,0.63,0.31,31.6,1.395
0.71,0.81,0.33,31.6,1.395
0.91,0.69,0.5,31.6,1.395
1,0.62,0.53,31.6,1.395
0.99,0.63,0.51,31.6,1.395
0.92,0.64,0.54,31.6,1.407
0.9,0.5,0.55,31.6,1.407
0.86,0.45,0.5,31.6,1.407
0.96,0.4,0.46,31.6,1.407
0.95,0.37,0.45,31.6,1.407
0.92,0.3,0.42,31.6,1.407
0.88,0.28,0.41,31.6,1.407
0.82,0.25,0.48,31.6,1.407
0.8,0.27,0.43,31.6,1.416
0.78,0.29,0.49,31.6,1.416
0.81,0.32,0.49,31.6,1.416
0.84,0.39,0.45,31.6,1.419
0.86,0.41,0.57,31.6,1.419
0.88,0.44,0.49,31.6,1.431
0.88,0.44,0.49,31.6,1.431
0.86,0.43,0.5,31.6,1.431
0.88,0.4,0.49,31.6,1.435
0.85,0.38,0.49,31.6,1.435
0.88,0.36,0.45,31.6,1.443
0.91,0.33,0.45,31.6,1.443
0.88,0.31,0.5,31.4,1.443
0.87,0.28,0.47,31.6,1.443
0.88,0.28,0.46,31.6,1.443
0.84,0.28,0.48,31.6,1.443
0.88,0.29,0.46,31.6,1.443
0.85,0.3,0.49,31.6,1.452
0.87,0.31,0.49,31.6,1.452
0.89,0.32,0.49,31.6,1.452
0.87,0.33,0.48,31.6,1.443
0.87,0.33,0.47,31.6,1.452
0.89,0.33,0.46,31.6,1.443
0.85,0.33,0.48,31.6,1.452
0.88,0.32,0.47,31.6,1.443
0.87,0.32,0.49,31.6,1.443
0.88,0.31,0.5,31.6,1.443
0.87,0.31,0.48,31.6,1.443
0.86,0.29,0.48,31.6,1.443
0.86,0.3,0.45,31.6,1.443
0.86,0.32,0.44,31.6,1.443
0.83,0.31,0.46,31.6,1.435
0.82,0.33,0.48,31.6,1.431
0.86,0.37,0.44,31.6,1.431
0.84,0.37,0.46,31.6,1.431
0.86,0.38,0.44,31.6,1.431
0.88,0.37,0.39,31.6,1.431
0.93,0.37,0.42,31.6,1.419
0.92,0.43,0.38,31.6,1.419
0.94,0.48,0.43,31.4,1.419
0.98,0.65,0.48,31.6,1.416
0.99,0.99,0.76,31.6,1.407
1.06,0.49,1.09,31.6,1.407
0.67,1.17,0.44,31.6,1.407
0.43,0.81,0.45,31.6,1.407
0.44,0.13,0.06,31.6,1.399
0.38,-0.05,-0.04,31.6,1.395
0.4,0.17,-0.1,31.6,1.395
0.5,0.38,-0.08,31.6,1.395
0.75,0.59,-0.18,31.6,1.384
1.04,0.51,0.23,31.6,1.384
1.44,0.82,0.34,31.6,1.384
1.35,0.81,0.83,31.6,1.384
1.07,0.44,1.72,31.6,1.384
0.96,0.45,0.8,31.6,1.38
0.83,0.35,0.23,31.6,1.372
0.9,0.5,0.21,31.6,1.372
0.9,0.4,0.16,31.6,1.372
0.9,0.38,0.16,31.6,1.372
0.93,0.32,0.15,31.6,1.368
0.9,0.32,0.17,31.6,1.368
0.89,0.32,0.19,31.6,1.36
0.91,0.21,0.38,31.6,1.36
0.89,0.38,0.42,31.6,1.36
0.9,0.43,0.51,31.6,1.36
0.88,0.4,0.35,31.6,1.36
0.87,0.37,0.26,31.6,1.36
0.87,0.39,0.19,31.6,1.36
0.88,0.4,0.18,31.6,1.36
0.88,0.43,0.24,31.6,1.368
0.86,0.44,0.26,31.6,1.368
0.82,0.45,0.32,31.6,1.372
0.86,0.46,0.25,31.6,1.384
0.9,0.42,0.22,31.6,1.384
0.85,0.43,0.26,31.6,1.395
0.89,0.46,0.23,31.6,1.407
0.92,0.44,0.19,31.6,1.407
0.83,0.42,0.26,31.6,1.419
0.86,0.41,0.21,31.6,1.431
0.86,0.42,0.21,31.6,1.443
0.84,0.46,0.26,31.6,1.452
0.88,0.44,0.21,31.6,1.455
0.87,0.43,0.21,31.6,1.468
0.86,0.45,0.19,31.6,1.48
0.87,0.48,0.24,31.6,1.489
0.87,0.45,0.2,31.6,1.492
0.87,0.48,0.22,31.6,1.501
0.86,0.44,0.22,31.6,1.505
0.87,0.43,0.23,31.6,1.517
0.89,0.39,0.22,31.6,1.517
0.9,0.41,0.24,31.6,1.53
0.83,0.42,0.26,31.6,1.53
0.85,0.45,0.22,31.6,1.53
0.87,0.47,0.18,31.6,1.53
0.88,0.39,0.19,31.6,1.53
0.88,0.41,0.25,31.6,1.53
0.89,0.4,0.25,31.6,1.539
0.91,0.41,0.25,31.6,1.53
0.86,0.42,0.23,31.6,1.539
0.87,0.44,0.27,31.6,1.539
0.87,0.43,0.22,31.6,1.539
0.89,0.41,0.21,31.6,1.53
0.88,0.37,0.22,31.4,1.53
0.9,0.37,0.25,31.6,1.53
0.88,0.37,0.26,31.6,1.539
0.88,0.36,0.26,31.6,1.539
0.9,0.41,0.26,31.6,1.539
0.87,0.39,0.26,31.6,1.543
0.89,0.4,0.26,31.6,1.552
0.88,0.42,0.25,31.6,1.556
0.86,0.36,0.23,31.6,1.556
0.91,0.34,0.24,31.6,1.556
0.89,0.36,0.25,31.6,1.556
0.9,0.34,0.26,31.6,1.556
0.87,0.4,0.3,31.6,1.556
0.84,0.44,0.29,31.6,1.556
0.88,0.42,0.24,31.6,1.556
0.89,0.41,0.21,31.6,1.556
0.89,0.37,0.24,31.6,1.556
0.9,0.35,0.27,31.6,1.556
0.89,0.4,0.26,31.6,1.556
0.89,0.43,0.27,31.4,1.556
0.88,0.43,0.26,31.6,1.556
0.9,0.39,0.24,31.6,1.543
0.84,0.42,0.27,31.6,1.556
0.89,0.41,0.25,31.6,1.552
0.88,0.39,0.23,31.6,1.552
0.87,0.37,0.24,31.6,1.543
0.88,0.38,0.25,31.6,1.543
0.88,0.39,0.25,31.6,1.543
0.88,0.39,0.26,31.6,1.539
0.91,0.4,0.22,31.6,1.543
0.88,0.39,0.27,31.6,1.539
0.87,0.41,0.27,31.6,1.53
0.88,0.42,0.24,31.6,1.53
0.88,0.4,0.2,31.6,1.53
0.89,0.36,0.23,31.6,1.53
0.9,0.38,0.26,31.6,1.53
0.89,0.37,0.28,31.6,1.527
0.91,0.37,0.24,31.6,1.517
0.9,0.34,0.22,31.6,1.517
0.88,0.41,0.25,31.6,1.517
0.88,0.45,0.29,31.4,1.521
0.84,0.41,0.24,31.6,1.521
0.85,0.4,0.19,31.6,1.53
0.91,0.37,0.2,31.6,1.53
0.9,0.28,0.26,31.6,1.543
0.94,0.32,0.28,31.6,1.543
0.88,0.42,0.29,31.6,1.556
0.86,0.46,0.25,31.6,1.569
0.86,0.41,0.21,31.6,1.578
0.88,0.44,0.18,31.6,1.582
0.88,0.43,0.23,31.6,1.595
0.86,0.39,0.24,31.8,1.608
0.89,0.38,0.26,31.8,1.612
0.88,0.41,0.22,31.8,1.618
0.86,0.45,0.22,31.8,1.631
0.85,0.41,0.18,31.8,1.631
0.93,0.39,0.23,31.8,1.639
0.83,0.47,0.28,31.8,1.645
0.87,0.42,0.21,31.8,1.649
0.88,0.4,0.21,31.8,1.652
0.86,0.42,0.23,31.8,1.652
0.87,0.38,0.21,31.8,1.659
0.88,0.36,0.21,31.6,1.659
0.88,0.4,0.24,31.6,1.652
0.89,0.43,0.25,31.6,1.649
0.88,0.43,0.24,31.6,1.652
0.87,0.4,0.23,31.6,1.649
0.89,0.41,0.22,31.6,1.649
0.87,0.42,0.24,31.6,1.649
0.87,0.39,0.24,31.6,1.649
0.88,0.4,0.23,31.6,1.649
0.89,0.39,0.24,31.6,1.645
0.87,0.4,0.22,31.6,1.635
0.88,0.4,0.24,31.6,1.635
0.88,0.4,0.24,31.6,1.635
0.88,0.41,0.21,31.6,1.635
0.88,0.4,0.22,31.6,1.631
0.91,0.39,0.27,31.6,1.635
0.92,0.41,0.28,31.6,1.622
0.93,0.6,0.26,31.6,1.622
0.92,1.06,0.14,31.6,1.622
1.23,1.54,-0.01,31.6,1.618
1.08,1.05,-0.3,31.6,1.618
0.65,0.62,-0.32,31.6,1.608
0.4,0.07,-0.21,31.6,1.595
0.38,-0.09,-0.29,31.6,1.595
0.26,-0.09,-0.16,31.6,1.599
0.3,0.01,-0.23,31.6,1.608
0.42,0.24,-0.35,31.6,1.618
0.59,0.11,0,31.6,1.618
1.12,0.17,-0.29,31.6,1.618
2.13,0.72,0.68,31.6,1.608
