File Exported by Q - (c) 2009 Affectiva Inc.,,,,
File Version: 1.01,,,,
Firmware Version: 1.81,,,,
UUID: AQL1113206T,,,,
Sampling Rate: 16,,,,
Start Time: 2020-02-27 13:31:10 Offset:-05,,,,
Z-axis,Y-axis,X-axis,Temperature Celsius,EDA(uS)
-0.97,0.06,0.25,34.5,1.394
-0.99,0.48,1.47,34.5,1.414
-1.05,-0.42,0.99,34.5,1.418
-0.98,0.32,0.51,34.5,1.419
-0.9,0,0.53,34.5,1.414
-0.85,0.26,0.64,34.5,1.423
-0.9,0.41,0.76,34.5,1.414
-0.72,-0.08,0.81,34.5,1.431
-0.93,-0.26,1.02,34.5,1.431
-0.85,-0.1,1.11,34.3,1.447
-0.8,-0.2,0.04,34.5,1.454
-1.05,-0.28,-0.11,34.5,1.471
-0.87,-0.18,-0.06,34.5,1.475
-1.02,-0.47,0.45,34.5,1.455
-1.21,-0.39,0.48,34.5,1.462
-1.02,-0.88,1.23,34.5,1.462
-0.79,-1,0.92,34.5,1.45
-0.69,-0.44,1.07,34.5,1.442
-0.66,-0.67,1.06,34.5,1.442
-0.58,-0.21,0.72,34.5,1.431
-0.44,-0.25,0.85,34.5,1.431
-0.43,-0.29,0.89,34.5,1.419
-0.5,-0.42,0.8,34.5,1.419
-0.57,-0.43,0.88,34.5,1.411
-0.56,-0.57,0.82,34.5,1.406
-0.57,-0.57,0.93,34.5,1.407
-0.49,-0.67,0.82,34.5,1.399
-0.43,-0.88,0.57,34.5,1.394
-0.5,-0.66,0.32,34.5,1.407
-0.42,-1.08,0.39,34.5,1.387
-0.65,-0.2,0.2,34.5,1.357
-0.75,-0.5,0.87,34.5,1.333
-0.83,-0.37,0.52,34.5,1.379
-0.91,-0.37,1.09,34.5,1.387
-0.78,-0.44,1.04,34.5,1.387
-0.7,-0.19,1,34.5,1.379
-0.69,-0.2,1,34.5,1.379
-0.68,-0.16,0.82,34.5,1.367
-0.65,-0.2,1.03,34.5,1.372
-0.62,-0.2,1.01,34.3,1.359
-0.53,-0.41,0.93,34.5,1.364
-0.52,-0.48,0.96,34.5,1.364
-0.45,-0.65,0.98,34.5,1.36
0.33,-0.83,0.42,34.3,1.356
0.22,-0.46,0.13,34.5,1.356
-0.24,-0.6,0.5,34.5,1.367
-0.9,-0.98,1.17,34.5,1.384
-1.4,-0.58,1.03,34.5,1.391
-1.5,-0.26,0.72,34.3,1.391
-1.16,-0.31,0.19,34.3,1.394
-1.05,-0.27,0.2,34.5,1.394
-0.83,-0.48,0.57,34.5,1.387
-0.84,-0.87,0.73,34.3,1.379
-0.75,-0.73,0.79,34.5,1.367
-0.78,-0.5,0.31,34.5,1.367
-0.82,-0.51,0.47,34.5,1.367
-0.86,-0.62,0.68,34.5,1.367
-0.87,-0.69,0.44,34.5,1.379
-0.9,-0.67,0.52,34.5,1.379
-0.87,-0.46,0.3,34.5,1.387
-0.88,-0.5,0.37,34.5,1.391
-0.83,-0.46,0.35,34.5,1.391
-0.83,-0.29,0.31,34.5,1.394
-0.76,-0.62,0.78,34.5,1.395
-0.76,-0.64,0.75,34.3,1.395
-0.86,-0.56,0.71,34.3,1.391
-0.89,-0.45,0.72,34.3,1.387
-0.9,-0.43,0.88,34.3,1.391
-0.81,-0.25,0.65,34.3,1.379
-0.87,-0.32,0.58,34.5,1.372
-0.87,-0.16,0.64,34.5,1.367
-0.94,0.02,0.68,34.3,1.367
-0.71,-0.4,0.93,34.5,1.375
-0.7,-0.44,0.9,34.3,1.372
-0.82,-0.32,0.77,34.5,1.375
-0.82,-0.27,0.83,34.3,1.371
-0.82,-0.33,0.83,34.3,1.367
-0.82,-0.37,0.67,34.5,1.367
-0.86,-0.4,0.76,34.5,1.367
-0.96,-0.44,0.8,34.3,1.359
-0.89,-0.5,0.74,34.3,1.359
-0.93,-0.34,0.66,34.5,1.359
-0.59,-1.1,-0.14,34.3,1.367
-0.36,-1.13,-0.14,34.3,1.344
-0.66,-0.11,0.24,34.5,1.348
-0.98,0.07,1.27,34.5,1.372
-1.21,-0.2,1.34,34.3,1.367
-0.75,-0.92,1.23,34.3,1.367
-0.63,-0.72,0.81,34.3,1.367
-0.71,-0.88,1.05,34.3,1.372
-0.73,-0.36,0.74,34.5,1.367
-0.69,-0.33,0.8,34.3,1.367
-0.71,-0.21,0.77,34.5,1.364
-0.64,-0.17,0.79,34.3,1.359
-0.7,-0.07,0.73,34.3,1.367
-0.68,-0.2,0.84,34.3,1.367
-0.71,-0.08,0.78,34.3,1.359
-0.65,-0.16,0.9,34.3,1.372
-0.7,-0.08,0.91,34.3,1.359
-0.71,-0.15,0.93,34.3,1.367
-0.73,-0.19,0.91,34.5,1.372
-0.75,-0.27,0.99,34.5,1.359
-0.62,-0.31,0.96,34.3,1.367
-0.38,-0.54,1.02,34.3,1.367
-0.03,-0.64,0.86,34.3,1.367
-0.19,-0.26,0.48,34.3,1.367
-0.55,-0.43,0.21,34.3,1.371
-0.58,-0.6,0.28,34.3,1.387
-0.66,-0.75,0.13,34.3,1.391
-0.49,-1.15,-0.02,34.3,1.402
-0.24,-1.25,-0.1,34.3,1.402
-0.09,-2.07,0.28,34.3,1.402
-0.14,-1.44,-0.27,34.3,1.391
-0.09,-0.12,-0.47,34.3,1.315
0.03,0.42,-1.29,34.3,1.178
0.15,-0.06,-0.92,34.3,1.144
0.09,0.08,-0.85,34.3,1.144
0.02,-0.06,-0.7,34.5,1.144
-0.06,0,-0.69,34.3,1.154
-0.06,-0.09,-0.73,34.3,1.141
-0.11,-0.21,-0.82,34.3,1.13
-0.2,0.08,-0.92,34.3,1.127
-0.28,0.13,-0.76,34.3,1.121
-0.3,0.04,-0.67,34.3,1.121
-0.21,-0.34,-0.61,34.3,1.137
-0.12,-0.63,-0.93,34.3,1.141
-0.22,-0.39,-0.87,34.3,1.141
-0.23,-0.17,-0.77,34.3,1.141
-0.27,0.11,-0.88,34.3,1.13
-0.28,0.11,-0.71,34.3,1.141
-0.29,0.04,-0.89,34.3,1.151
-0.27,0.05,-0.98,34.3,1.158
-0.32,-0.34,-0.84,34.3,1.151
-0.41,-0.53,-0.72,34.3,1.161
-0.41,-0.09,-0.71,34.3,1.161
-0.4,-0.11,-0.6,34.3,1.168
-0.47,0.04,-0.53,34.3,1.174
-0.42,-1.28,-0.42,34.3,1.263
-0.28,-0.64,-0.72,34.3,1.299
-0.37,-0.54,-0.72,34.3,1.333
-0.28,-0.4,-0.61,34.3,1.322
-0.31,-0.35,-0.65,34.3,1.266
-0.34,-0.37,-0.74,34.3,1.248
-0.5,-0.44,-0.69,34.3,1.237
-0.35,0.5,-0.7,34.3,1.291
-0.22,0.19,-1.12,34.3,1.333
-0.25,0.04,-0.92,34.3,1.359
-0.27,-0.3,-0.68,34.3,1.333
-0.25,-0.2,-0.83,34.3,1.266
-0.33,-0.63,-0.5,34.3,1.237
-0.44,-0.74,-0.49,34.3,1.226
-0.5,-0.76,-0.24,34.3,1.226
-0.51,-0.89,0.14,34.3,1.288
-0.52,-0.9,-0.03,34.3,1.322
-0.48,-0.93,-0.14,34.3,1.299
-0.47,-0.9,-0.07,34.3,1.238
-0.45,-0.91,-0.05,34.3,1.192
-0.41,-0.94,-0.1,34.3,1.158
-0.47,-0.92,0,34.3,1.13
-0.47,-1,-0.06,34.3,1.121
-0.49,-0.88,-0.05,34.3,1.13
-0.48,-0.76,-0.04,34.3,1.121
-0.48,-0.82,-0.13,34.3,1.121
-0.49,-0.82,-0.06,34.3,1.121
-0.46,-0.76,-0.09,34.3,1.147
-0.43,-0.54,-0.03,34.3,1.277
-0.26,-0.76,0.04,34.3,1.333
-0.14,-0.39,0.15,34.3,1.356
0.27,-0.65,0.13,34.3,1.367
0.73,-0.77,0.52,34.3,1.367
1.04,-0.76,0.63,34.3,1.367
1.33,-0.44,0.62,34.3,1.367
1.13,-1.12,0.77,34.3,1.367
0.79,-0.55,0.28,34.3,1.367
0.59,-0.56,0.37,34.3,1.364
0.64,-0.65,0.58,34.3,1.364
0.65,-0.35,0.71,34.3,1.367
0.67,-0.36,0.59,34.3,1.367
0.8,-0.3,0.55,34.3,1.372
0.9,-0.4,0.47,34.3,1.372
0.91,-0.37,0.35,34.3,1.367
0.91,-0.33,0.36,34.3,1.367
0.89,-0.41,0.37,34.3,1.367
0.84,-0.34,0.37,34.3,1.367
0.84,-0.37,0.3,34.3,1.367
0.9,-0.41,0.32,34.3,1.367
0.85,-0.41,0.43,34.3,1.367
0.83,-0.41,0.41,34.3,1.367
0.86,-0.41,0.27,34.3,1.367
0.84,-0.41,0.31,34.3,1.367
0.83,-0.38,0.43,34.3,1.367
0.83,-0.41,0.39,34.3,1.372
0.82,-0.37,0.3,34.3,1.359
0.85,-0.4,0.29,34.3,1.359
0.91,-0.43,0.29,34.3,1.359
0.87,-0.51,0.32,34.3,1.372
0.86,-0.38,0.38,34.3,1.372
0.85,-0.36,0.43,34.3,1.367
0.83,-0.34,0.38,34.3,1.367
0.8,-0.35,0.4,34.3,1.384
0.8,-0.38,0.51,34.3,1.379
0.86,-0.35,0.45,34.3,1.384
0.88,-0.5,0.47,34.3,1.391
0.79,-0.44,0.48,34.3,1.394
0.78,-0.45,0.5,34.3,1.407
0.8,-0.4,0.43,34.3,1.406
0.82,-0.41,0.48,34.3,1.406
0.82,-0.44,0.44,34.3,1.414
0.8,-0.46,0.44,34.3,1.419
0.79,-0.45,0.46,34.3,1.426
0.79,-0.42,0.46,34.3,1.43
0.81,-0.4,0.44,34.3,1.442
0.84,-0.41,0.47,34.3,1.455
0.81,-0.41,0.47,34.3,1.45
0.84,-0.46,0.48,34.3,1.45
0.82,-0.4,0.43,34.3,1.455
0.82,-0.39,0.5,34.3,1.459
0.81,-0.4,0.48,34.3,1.468
0.81,-0.39,0.39,34.3,1.462
0.82,-0.5,0.41,34.1,1.459
0.8,-0.47,0.39,34.3,1.454
0.81,-0.47,0.42,34.3,1.455
0.81,-0.45,0.4,34.3,1.45
0.82,-0.42,0.41,34.3,1.45
0.84,-0.42,0.41,34.3,1.45
0.82,-0.42,0.4,34.3,1.45
0.83,-0.41,0.38,34.3,1.45
0.84,-0.39,0.39,34.3,1.45
0.84,-0.37,0.41,34.3,1.45
0.79,-0.24,0.4,34.3,1.442
0.84,-0.41,0.44,34.3,1.438
0.85,-0.37,0.37,34.3,1.438
0.86,-0.45,0.39,34.3,1.426
0.85,-0.39,0.43,34.3,1.414
0.85,-0.39,0.45,34.3,1.419
0.84,-0.43,0.43,34.3,1.406
0.82,-0.43,0.41,34.3,1.406
0.82,-0.42,0.41,34.3,1.406
0.83,-0.43,0.41,34.3,1.406
0.83,-0.42,0.42,34.3,1.406
0.83,-0.42,0.41,34.3,1.406
0.83,-0.41,0.4,34.3,1.402
0.84,-0.42,0.41,34.3,1.402
0.83,-0.41,0.42,34.3,1.402
0.82,-0.41,0.4,34.3,1.402
0.83,-0.39,0.41,34.3,1.402
0.83,-0.41,0.42,34.3,1.399
0.84,-0.38,0.42,34.3,1.394
0.84,-0.37,0.42,34.1,1.394
0.84,-0.35,0.43,34.3,1.394
0.84,-0.39,0.43,34.3,1.399
0.84,-0.42,0.41,34.3,1.406
0.83,-0.43,0.41,34.3,1.406
0.83,-0.4,0.41,34.1,1.406
0.84,-0.38,0.41,34.1,1.406
0.85,-0.38,0.41,34.3,1.406
0.84,-0.38,0.42,34.3,1.402
0.84,-0.4,0.4,34.3,1.402
0.83,-0.4,0.41,34.3,1.394
0.84,-0.39,0.41,34.3,1.394
0.85,-0.37,0.42,34.3,1.391
0.84,-0.37,0.41,34.1,1.394
0.86,-0.39,0.43,34.3,1.394
0.84,-0.38,0.41,34.3,1.402
0.85,-0.39,0.41,34.3,1.391
0.83,-0.4,0.42,34.1,1.395
0.85,-0.4,0.4,34.1,1.391
0.84,-0.4,0.4,34.3,1.391
0.83,-0.4,0.41,34.3,1.391
0.84,-0.4,0.41,34.1,1.391
0.84,-0.39,0.42,34.3,1.391
0.84,-0.39,0.41,34.1,1.394
0.84,-0.38,0.43,34.1,1.391
0.84,-0.39,0.42,34.1,1.391
0.83,-0.38,0.41,34.3,1.391
0.85,-0.39,0.42,34.3,1.394
0.83,-0.39,0.42,34.1,1.391
0.84,-0.39,0.42,34.1,1.391
0.83,-0.41,0.41,34.1,1.391
0.83,-0.43,0.42,34.3,1.382
0.83,-0.4,0.41,34.1,1.379
0.83,-0.41,0.43,34.1,1.379
0.84,-0.4,0.42,34.1,1.379
0.83,-0.4,0.41,34.1,1.379
0.83,-0.41,0.42,34.3,1.379
0.84,-0.4,0.41,34.1,1.391
0.83,-0.4,0.41,34.1,1.391
0.84,-0.4,0.42,34.1,1.394
0.84,-0.39,0.4,34.1,1.402
0.84,-0.39,0.41,34.1,1.406
0.84,-0.39,0.42,34.3,1.414
0.84,-0.39,0.41,34.1,1.414
0.84,-0.4,0.41,34.3,1.414
0.83,-0.4,0.43,34.3,1.426
0.84,-0.4,0.42,34.1,1.43
0.84,-0.39,0.42,34.3,1.438
0.83,-0.4,0.42,34.3,1.438
0.83,-0.41,0.41,34.3,1.442
0.83,-0.4,0.42,34.3,1.442
0.83,-0.39,0.42,34.1,1.455
0.83,-0.4,0.41,34.1,1.45
0.84,-0.4,0.41,34.1,1.45
0.83,-0.4,0.42,34.1,1.455
0.84,-0.39,0.42,34.1,1.45
0.84,-0.4,0.41,34.1,1.459
0.83,-0.39,0.42,34.1,1.45
0.84,-0.4,0.41,34.1,1.454
0.84,-0.4,0.42,34.1,1.459
0.83,-0.41,0.42,34.1,1.459
0.83,-0.4,0.42,34.1,1.455
0.84,-0.4,0.42,34.1,1.45
0.83,-0.41,0.41,34.1,1.455
0.84,-0.41,0.42,34.1,1.45
0.84,-0.4,0.42,34.1,1.45
0.85,-0.43,0.4,34.1,1.455
0.88,-0.41,0.42,34.1,1.45
0.89,-0.48,0.4,34.1,1.45
0.85,-0.48,0.36,34.1,1.438
0.82,-0.56,0.36,34.1,1.43
0.84,-0.77,0.35,34.3,1.426
0.83,-0.91,0.25,34.3,1.423
0.76,-1.01,0.11,34.3,1.414
0.66,-0.92,-0.16,34.1,1.406
0.51,-0.96,-0.27,34.1,1.406
0.3,-1,-0.17,34.1,1.402
0.03,-0.76,-0.14,34.1,1.394
-0.07,-0.61,-0.25,34.1,1.407
-0.18,-0.62,-0.13,34.1,1.402
-0.21,-0.7,-0.09,34.1,1.402
-0.23,-0.77,-0.26,34.1,1.394
-0.27,-0.85,-0.5,34.1,1.379
-0.37,-0.51,-0.39,34.1,1.367
-0.41,-0.48,-0.48,34.3,1.344
-0.42,-0.52,-0.47,34.1,1.333
-0.37,-0.31,-0.58,34.1,1.325
-0.26,-0.36,-0.79,34.1,1.333
-0.31,-0.46,-0.74,34.1,1.336
-0.33,-0.38,-0.71,34.1,1.349
-0.37,-0.31,-0.76,34.1,1.344
-0.33,-0.37,-0.73,34.1,1.344
-0.35,-0.44,-0.74,34.1,1.348
-0.37,-0.38,-0.75,34.1,1.356
-0.22,-0.41,-0.59,34.1,1.359
-0.08,-0.56,-0.56,34.1,1.359
-0.27,-0.61,-0.75,34.1,1.356
-0.35,-1.03,-0.57,34.1,1.352
-0.35,-0.82,-0.36,34.1,1.367
-0.21,-1.08,-0.65,34.1,1.367
-0.41,-1.05,-0.07,34.1,1.359
-0.67,-0.52,0.01,34.1,1.359
-0.77,-0.39,0.06,34.1,1.372
-0.93,-0.18,0.03,34.1,1.384
-0.93,-0.13,-0.09,34.1,1.379
-0.87,-0.23,-0.29,34.1,1.379
-0.84,-0.34,-0.34,34.1,1.367
-0.78,-0.54,-0.05,34.1,1.367
-0.77,-0.56,-0.07,34.1,1.379
-0.75,-0.68,0.09,34.1,1.379
-0.65,-0.85,-0.11,34.1,1.391
-0.63,-1.14,0.01,34.1,1.379
-0.49,-1.06,-0.07,34.1,1.391
-0.5,-0.84,-0.26,34.1,1.367
-0.47,-0.81,-0.18,34.1,1.333
-0.46,-0.9,-0.16,34.1,1.27
-0.48,-0.89,-0.21,34.1,1.213
-0.5,-0.86,-0.14,34.1,1.181
-0.44,-0.94,-0.05,34.1,1.231
-0.53,-0.88,-0.1,34.1,1.317
-0.5,-0.94,-0.12,34.1,1.359
-0.56,-0.68,0.01,34.1,1.379
-0.5,-0.95,0.06,34.1,1.384
-0.57,-0.86,-0.03,34.1,1.379
-0.42,-0.92,0.03,34.1,1.399
-0.37,-0.93,-0.09,34.1,1.426
-0.52,-0.91,0.39,34.1,1.442
-1.01,-0.65,1.28,34.1,1.454
-1.2,-1.85,0.39,34.1,1.462
-1.01,-0.38,-0.01,34.1,1.455
-0.73,-0.62,-0.22,34.1,1.45
-0.46,0.32,-0.53,34.1,1.326
-0.14,-0.46,-0.72,34.1,1.255
-0.16,-0.77,0.18,34.1,1.291
-0.1,-0.67,0.01,34.1,1.351
-0.33,-0.76,0.09,34.1,1.406
-0.49,-0.95,0.17,34.1,1.43
-0.54,-1.15,0.46,34.1,1.487
-0.48,-1.15,0.54,34.1,1.516
-0.3,-1.17,0.47,34.1,1.528
-0.1,-0.8,0.43,34.1,1.534
-0.05,-1,0.36,34.1,1.53
0.11,-1.37,0.26,34.1,1.517
0,-1.08,-0.15,34.1,1.512
-0.12,-0.57,-0.33,34.1,1.459
-0.11,0.21,-0.92,34.1,1.375
-0.04,-0.09,-0.09,34.1,1.344
0,-2,1.26,34.1,1.45
-0.14,-1.37,0.35,34.1,1.496
-0.14,-1.21,0.52,34.1,1.503
-0.24,-1.2,0.26,34.1,1.505
-0.11,-1.02,0.12,34.1,1.5
-0.05,-0.87,-0.02,34.1,1.5
0,-0.99,-0.07,34.1,1.492
-0.04,-1.04,-0.08,34.1,1.475
-0.24,-0.95,0.01,34.1,1.399
-0.34,-0.84,0.13,34.1,1.333
-0.33,-0.85,0.04,34.1,1.299
-0.39,-1.12,0.1,34.1,1.288
-0.52,-0.94,-0.2,34.1,1.255
-0.55,-0.82,0.01,34.1,1.255
-0.5,-0.81,0.01,34.1,1.266
-0.43,-0.88,-0.32,34.1,1.259
-0.25,-0.74,-0.2,34.1,1.285
-0.12,-1.02,-0.08,34.1,1.31
-0.02,-0.74,-0.16,34.1,1.387
-0.32,-0.85,-0.27,34.1,1.426
-0.33,-0.52,-0.72,34.1,1.45
-0.32,-0.92,-0.28,34.1,1.466
-0.28,-0.67,-0.67,34.1,1.475
-0.34,-0.38,-0.65,34.1,1.487
-0.49,-0.77,-0.64,34.1,1.487
-0.41,-0.56,-0.47,34.1,1.487
-0.43,-0.71,-0.39,34.1,1.459
-0.46,-0.68,-0.5,34.1,1.438
-0.41,-0.79,-0.47,34.1,1.414
-0.45,-0.58,-0.47,34.1,1.406
-0.44,-0.74,-0.46,34.1,1.402
-0.46,-0.75,-0.42,34.1,1.391
-0.47,-0.72,-0.4,34.1,1.387
-0.45,-0.74,-0.4,34.1,1.379
-0.46,-0.8,-0.45,34.1,1.375
-0.41,-0.77,-0.47,34.1,1.367
-0.42,-0.74,-0.45,34.1,1.367
-0.4,-0.71,-0.44,34.1,1.372
-0.41,-0.71,-0.46,34.1,1.359
-0.42,-0.7,-0.41,34.1,1.359
-0.41,-0.77,-0.43,34.1,1.367
-0.42,-0.83,-0.32,34.1,1.359
-0.43,-0.77,-0.38,34.1,1.356
-0.41,-0.8,-0.37,34.1,1.356
-0.42,-0.76,-0.34,34.1,1.359
-0.42,-0.79,-0.38,34.1,1.367
-0.43,-0.78,-0.31,34.1,1.367
-0.41,-0.81,-0.36,34.1,1.367
-0.42,-0.82,-0.31,34.1,1.367
-0.41,-0.81,-0.34,34.1,1.367
-0.43,-0.8,-0.31,34.1,1.367
-0.42,-0.82,-0.33,34.1,1.367
-0.43,-0.83,-0.29,34.1,1.367
-0.43,-0.81,-0.32,34.1,1.379
-0.44,-0.85,-0.3,34.1,1.379
-0.45,-0.82,-0.25,34.1,1.379
-0.44,-0.79,-0.32,34.1,1.395
-0.46,-0.83,-0.26,34.1,1.394
-0.45,-0.78,-0.25,34.1,1.402
-0.46,-0.82,-0.28,34.1,1.406
-0.47,-0.86,-0.25,34.1,1.406
-0.47,-0.81,-0.22,34.1,1.406
-0.47,-0.85,-0.2,34.1,1.414
-0.46,-0.87,-0.23,34.1,1.414
-0.48,-0.87,-0.17,34.1,1.423
-0.46,-0.83,-0.16,34.1,1.426
-0.48,-0.84,-0.18,34.1,1.438
-0.43,-0.86,-0.14,34.1,1.438
-0.44,-0.84,-0.11,34.1,1.442
-0.47,-0.84,-0.14,34.1,1.45
-0.43,-0.97,-0.13,34.1,1.45
-0.41,-0.87,-0.21,34.1,1.462
-0.44,-0.93,-0.16,34.1,1.462
-0.43,-0.9,-0.12,34.1,1.475
-0.44,-0.88,-0.14,34.1,1.475
-0.42,-0.9,-0.14,34.1,1.475
-0.43,-0.88,-0.12,34.1,1.475
-0.41,-0.89,-0.13,34.1,1.475
-0.42,-0.91,-0.09,34.1,1.475
-0.41,-0.86,-0.02,34.1,1.483
-0.41,-0.86,0.07,34.1,1.487
-0.27,-1.11,-0.15,34.1,1.487
-0.37,-1,-0.21,34.1,1.487
-0.4,-0.94,-0.17,34.1,1.478
-0.37,-0.91,0.01,34.1,1.487
-0.36,-0.94,-0.03,34.1,1.487
-0.38,-0.93,-0.12,34.1,1.487
-0.37,-0.93,-0.07,34.1,1.478
-0.39,-0.89,-0.04,34.1,1.478
-0.39,-0.94,-0.08,33.9,1.483
-0.38,-0.96,-0.06,34.1,1.48
-0.37,-0.91,-0.06,34.1,1.475
-0.36,-0.93,-0.07,34.1,1.475
-0.37,-0.94,-0.08,34.1,1.462
-0.36,-0.91,-0.05,34.1,1.466
-0.37,-0.97,-0.1,34.1,1.466
-0.36,-0.89,-0.08,33.9,1.475
-0.37,-0.96,-0.09,34.1,1.462
-0.38,-0.91,-0.09,34.1,1.462
-0.38,-0.94,-0.03,34.1,1.462
-0.39,-0.93,0,34.1,1.454
-0.39,-0.91,-0.03,34.1,1.45
-0.36,-1,0,34.1,1.45
-0.37,-0.97,0.01,34.1,1.45
-0.39,-0.93,0.04,34.1,1.447
-0.39,-0.92,0.01,34.1,1.438
-0.37,-0.99,0.01,34.1,1.443
-0.37,-0.98,0.01,34.1,1.43
-0.37,-0.91,0,34.1,1.438
-0.37,-0.96,0.05,34.1,1.438
-0.37,-0.98,0,34.1,1.435
-0.37,-0.94,0.03,33.9,1.435
-0.37,-0.97,0.02,33.9,1.43
-0.37,-0.97,0.02,34.1,1.43
-0.37,-0.95,0.04,34.1,1.43
-0.37,-0.95,0,34.1,1.43
-0.37,-0.96,0.02,34.1,1.43
-0.36,-0.95,0.01,34.1,1.43
-0.37,-0.98,0.02,33.9,1.43
-0.35,-0.92,0,34.1,1.435
-0.38,-0.95,0.03,33.9,1.426
-0.34,-0.95,0,33.9,1.43
-0.27,-1,0.09,34.1,1.43
-0.27,-0.86,0.1,33.9,1.43
-0.25,-0.86,0.1,34.1,1.438
-0.2,-0.91,0.08,34.1,1.43
-0.18,-0.99,0.21,33.9,1.43
-0.23,-0.77,0.1,33.9,1.43
-0.27,-0.96,0.35,34.1,1.438
-0.19,-1.04,0.4,33.9,1.442
-0.07,-1.08,0.3,33.9,1.438
0.13,-1.12,0.07,33.9,1.438
0.25,-1.09,0.09,33.9,1.43
0.27,-1.21,0.32,33.9,1.438
0.33,-1.1,0.3,33.9,1.442
0.31,-1,0.31,33.9,1.45
0.26,-0.87,0.24,33.9,1.45
0.24,-0.8,0.28,34.1,1.45
0.26,-0.9,0.45,33.9,1.454
0.21,-0.66,0.29,33.9,1.462
0.32,-0.71,0.28,33.9,1.462
0.41,-0.68,0.27,33.9,1.462
0.61,-0.77,0.23,34.1,1.45
0.79,-0.7,0.24,33.9,1.442
1,-0.84,0.41,34.1,1.442
1.14,-1.21,0.46,33.9,1.442
1.09,-0.9,0.55,34.1,1.442
0.9,-0.6,0.13,34.1,1.438
0.37,-0.63,0.11,33.9,1.438
0.02,-0.63,0.07,33.9,1.43
0.01,-0.79,0.18,33.9,1.43
0.31,-1.08,0.62,33.9,1.442
0.75,-1.45,0.61,33.9,1.455
0.54,-0.89,-0.32,33.9,1.462
0.6,-1.16,0.65,33.9,1.466
0.48,-1.18,0.67,34.1,1.471
0.36,-0.93,0.47,33.9,1.475
0.21,-0.89,0.56,33.9,1.475
0.04,-0.77,0.49,34.7,1.5
-0.22,-0.73,0.43,34.1,1.471
-0.36,-0.78,0.58,34.3,1.475
-0.53,-0.74,0.54,34.3,1.478
-0.62,-0.55,0.72,34.5,1.462
-0.83,-0.41,0.87,34.5,1.48
-0.82,-0.45,0.85,34.3,1.478
-0.68,-0.47,0.87,34.3,1.491
-0.65,-0.44,0.82,34.3,1.487
-0.57,-0.49,0.76,34.3,1.487
-0.68,-0.38,0.76,34.3,1.487
-0.72,-0.38,0.78,34.3,1.487
-0.79,-0.34,0.85,34.3,1.487
-0.87,-0.27,0.84,34.3,1.487
-0.88,-0.34,0.78,34.3,1.492
-0.86,-0.35,0.71,33.9,1.487
-0.83,-0.34,0.81,33.9,1.496
-0.83,-0.2,0.47,33.9,1.505
-0.72,-0.25,0.54,33.9,1.508
-0.69,-0.3,0.82,33.9,1.512
-0.72,-0.23,0.92,33.9,1.528
-0.61,-0.22,0.82,33.9,1.528
-0.61,-0.18,0.77,33.9,1.541
-0.64,-0.42,0.77,33.9,1.56
-0.61,-0.21,0.73,33.9,1.572
-0.88,-0.08,1.22,33.9,1.567
-1.04,0.03,0.64,33.9,1.595
-1.07,0.12,0.83,33.9,1.602
-1.07,-0.13,0.7,33.9,1.612
-1.04,-0.23,0.77,33.9,1.612
-1.03,-0.31,0.73,33.9,1.622
-1.16,-0.01,0.57,33.9,1.616
-1.02,-0.17,0.68,33.9,1.622
-0.93,-0.23,0.81,33.9,1.622
-0.79,-0.43,0.88,33.9,1.622
-0.94,-0.21,1,33.9,1.635
-0.78,-0.33,1.02,33.9,1.635
-0.64,-0.1,0.9,33.9,1.622
-0.57,-0.05,0.82,33.9,1.635
-0.52,-0.2,0.97,33.9,1.629
-0.51,-0.14,0.87,33.9,1.635
-0.53,-0.19,0.97,33.9,1.633
-0.7,-0.13,0.93,33.9,1.639
-0.72,-0.32,0.8,33.9,1.643
-0.77,-0.6,1.26,33.9,1.631
-0.7,-0.31,0.48,33.9,1.606
-0.61,-0.28,0.4,33.9,1.622
-0.79,-0.14,1.06,33.9,1.629
-0.77,-0.18,1.24,33.9,1.622
-0.76,-0.2,0.93,33.9,1.616
-0.76,-0.15,0.97,33.9,1.602
-0.76,-0.09,1.01,33.9,1.589
-0.8,0.08,0.88,33.9,1.595
-0.71,0.01,0.96,33.9,1.582
-0.61,-0.21,0.93,33.9,1.576
-0.49,-0.19,1.01,33.9,1.582
-0.33,-0.34,0.83,33.9,1.576
-0.42,-0.29,0.53,33.9,1.589
-0.76,-0.23,0.87,33.9,1.582
-0.75,-0.16,0.94,33.9,1.582
-1.15,0.1,0.91,33.9,1.582
-1.46,0.17,0.82,33.9,1.582
-1.45,0.33,0.82,33.9,1.572
-1.24,0.22,0.68,33.9,1.567
-1.01,-0.07,0.84,33.9,1.569
-0.76,-0.37,0.85,33.9,1.56
-0.54,-0.28,0.76,33.9,1.56
-0.35,-0.38,0.69,33.9,1.55
-0.39,-0.19,0.64,33.9,1.55
-0.57,-0.56,0.44,33.9,1.55
-0.88,-0.5,0.61,33.9,1.55
-1.03,-0.44,0.53,33.9,1.556
-1.09,-0.63,0.65,33.9,1.55
-0.98,-0.74,0.39,33.9,1.55
-0.96,-0.72,-0.02,33.9,1.547
-0.89,-0.62,-0.37,33.9,1.543
-0.88,-0.6,-0.35,33.9,1.537
-0.65,-0.3,-0.16,33.9,1.521
-0.68,0.57,-1.01,33.9,1.487
